Internal SKU,Brand/Vendor,Product Type,Product Title,Price (USD)
INF-TYS-OJA-2026,Taylor Stitch,Outerwear,The Ojai Jacket in Chili Stripe Linen,114.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Davis Shirt in Burnt Toffee Print,76.8
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Davis Shirt in Tarnished Gold Print,64.0
INF-TYS-BRE-2026,Taylor Stitch,Bottoms,The Breakwater Pant in Natural Herringbone,82.6
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Davis Shirt in Kelp Stripe,76.8
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Davis Shirt in Sandbar Stripe,64.0
INF-TYS-UTI-2026,Taylor Stitch,Wovens,The Utility Shirt in Canteen Nep,81.0
INF-TYS-UTI-2026,Taylor Stitch,Wovens,The Utility Shirt in Natural Nep,67.5
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve California in Blue Chambray Botanical,87.5
INF-TYS-BAN-2026,Taylor Stitch,Accessories,The Bandana in Dark Blue Floral,35.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Jack in Light Blue Floral,89.6
INF-TYS-CON-2026,Taylor Stitch,Wovens,The Conrad Shirt in Dark Blue Floral,76.8
INF-TYS-ADA-2026,Taylor Stitch,Knits,The Adams Crew in Dark Navy Stripe Reverse Terry,52.8
INF-TYS-ADA-2026,Taylor Stitch,Knits,The Adams Crew in Cilantro Stripe Reverse Terry,52.8
INF-TYS-STA-2026,Taylor Stitch,Outerwear,The Station Jacket in Dark Navy Broken Twill,118.8
INF-TYS-APR-2026,Taylor Stitch,Bottoms,The Apres Short in Indigo Chambray,52.8
INF-TYS-APR-2026,Taylor Stitch,Bottoms,The Apres Short in Tarnished Gold,44.0
INF-TYS-OJA-2026,Taylor Stitch,Outerwear,The Ojai Jacket in Faded Black Seersucker,138.6
INF-TYS-APR-2026,Taylor Stitch,Bottoms,The Apres Pant in Baja Stripe,82.6
INF-TYS-BUT-2026,Taylor Stitch,Knits,The Button Down Polo in Faded Khaki Seed Stitch,69.0
INF-TYS-BUT-2026,Taylor Stitch,Knits,The Button Down Polo in Marine Seed Stitch,82.8
INF-TYS-BUT-2026,Taylor Stitch,Knits,The Button Down Polo in Coal Herringbone,82.8
INF-TYS-BUT-2026,Taylor Stitch,Knits,The Button Down Polo in Dried Cherry Herringbone,96.6
INF-TYS-EAS-2026,Taylor Stitch,Bottoms,The Easy Pant in Cocoa Linen,89.6
INF-TYS-EAS-2026,Taylor Stitch,Bottoms,The Easy Pant in Olive Linen,76.8
INF-TYS-MAT-2026,Taylor Stitch,Bottoms,The Matlow Short in Dark Navy Herringbone,49.0
INF-TYS-MAT-2026,Taylor Stitch,Bottoms,The Matlow Short in Baked Soil Herringbone,49.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve California in Faded Navy Hemp,70.8
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve California in Dried Cherry Hemp,70.8
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Cilantro Stripe Linen,76.8
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Overcast Linen,76.8
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Seagrass Linen,76.8
INF-TYS-MIN-2026,Taylor Stitch,Accessories,The Minimalist Billfold Wallet in Navy,49.0
INF-TYS-MIN-2026,Taylor Stitch,Accessories,The Minimalist Billfold Wallet in Brown,58.8
INF-TYS-MIN-2026,Taylor Stitch,Accessories,The Minimalist Wallet in Navy,34.8
INF-TYS-CON-2026,Taylor Stitch,Wovens,The Conrad Shirt in Adobe Embroidery,76.8
INF-TYS-EAS-2026,Taylor Stitch,Bottoms,The Easy Short in Natural Linen,58.8
INF-TYS-EAS-2026,Taylor Stitch,Bottoms,The Easy Short in Olive Linen,68.6
INF-TYS-LIN-2026,Taylor Stitch,Outerwear,The Lined Utility Shirt in Indigo and Slate Twill,150.4
INF-TYS-OJA-2026,Taylor Stitch,Outerwear,The Ojai Jacket in Organic Charcoal Foundation Twill,198.0
INF-TYS-OJA-2026,Taylor Stitch,Outerwear,The Ojai Jacket in Organic Light Khaki Foundation Twill,131.6
INF-TYS-FRE-2026,Taylor Stitch,Outerwear,The Fremont Jacket in Aged Penny Chipped Canvas,130.8
INF-TYS-SHI-2026,Taylor Stitch,Outerwear,The Shifter Jacket in Baked Soil Canvas,131.6
INF-TYS-COT-2026,Taylor Stitch,Knits,The Cotton Hemp Crew in Natural,61.6
INF-TYS-TUL-2026,Taylor Stitch,Wovens,The Tulum Shirt in Midnight Stripe,62.5
INF-TYS-CON-2026,Taylor Stitch,Wovens,The Conrad Shirt in Black Coffee Stripe,76.8
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Heather Flax Plaid,64.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Dried Cacti Stripe,64.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Baked Clay Check,64.0
INF-TYS-APR-2026,Taylor Stitch,Bottoms,The Apres Short in Black Coffee Stripe,61.6
INF-TYS-APR-2026,Taylor Stitch,Bottoms,The Apres Short in Fired Brick Dobby,61.6
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Tee in Smoked Olive,30.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Hawthorne in Port Shell,62.5
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Hawthorne in Tide Pool,62.5
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Hawthorne in Almond Floral,75.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Tee in Dried Cherry,30.0
INF-TYS-POI-2026,Taylor Stitch,Wovens,The Point Shirt in Heather Blue Linen Tweed,94.5
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Baked Clay Plaid,64.0
INF-TYS-CAM-2026,Taylor Stitch,Bottoms,The Camp Short in Stone Chipped Canvas,58.8
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve California in Heather Slate Cord,70.8
INF-TYS-TOO-2026,Taylor Stitch,Accessories,The Tooled Belt in Saddle Tan,48.02
INF-TYS-HAR-2026,Taylor Stitch,Knits,The Harwich Shirt in Surf Green Tipped Pique,49.0
INF-TYS-HAR-2026,Taylor Stitch,Knits,The Harwich Shirt in Faded Brick Tipped Pique,58.8
INF-TYS-ORG-2026,Taylor Stitch,Knits,The Organic Cotton Polo in Bleached Natural Stripe,35.0
INF-TYS-ORG-2026,Taylor Stitch,Knits,The Organic Cotton Polo in Rinsed Indigo Stripe,35.0
INF-TYS-ORG-2026,Taylor Stitch,Knits,The Organic Cotton Polo in Washed Indigo,49.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve California in Dark Navy Ginkgo,67.5
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Carter in Dark Navy Abstract,94.5
INF-TYS-OJA-2026,Taylor Stitch,Outerwear,The Ojai Jacket in Indigo Diamond Quilt,135.0
INF-TYS-CON-2026,Taylor Stitch,Wovens,The Conrad Shirt in Rinsed Indigo Pickstitch,89.6
INF-TYS-MER-2026,Taylor Stitch,Accessories,The Merino Boxer in Heather Navy,30.0
INF-TYS-MER-2026,Taylor Stitch,Accessories,The Merino Boxer in Heather Black,35.0
INF-TYS-TRA-2026,Taylor Stitch,Bottoms,The Trail Cargo Short in Faded Navy 60/40,54.0
INF-TYS-CHA-2026,Taylor Stitch,Outerwear,The Chapman Anorak in Light Khaki 60/40,119.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Jack in Asphalt Dot,70.8
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Jack in Heather Oat Dot,82.6
INF-TYS-OJA-2026,Taylor Stitch,Outerwear,The Ojai Jacket in Organic Dried Earth Foundation Twill,112.8
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Navy Twist Plaid,64.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Ash Twist Plaid,76.8
INF-TYS-FLI-2026,Taylor Stitch,Outerwear,The Flint Jacket in Faded Brick Foundation Twill,99.0
INF-TYS-FLI-2026,Taylor Stitch,Outerwear,The Flint Jacket in Light Khaki Foundation Twill,99.0
INF-TYS-GOL-2026,Taylor Stitch,Outerwear,The Golden Bear Snap Bomber in Port Wool,598.0
INF-TYS-MIL-2026,Taylor Stitch,Outerwear,The Mill Shirt Jacket in Kuroki Slub Denim,138.6
INF-TYS-DEM-2026,Taylor Stitch,Bottoms,The Democratic Jean in Olive Nihon Menpu Selvage,218.0
INF-TYS-SLI-2026,Taylor Stitch,Bottoms,The Slim Jean in Olive Nihon Menpu Selvage,218.0
INF-TYS-ABL-2026,Taylor Stitch,Outerwear,The Able Vest in Quilted Charcoal,117.6
INF-TYS-STA-2026,Taylor Stitch,Accessories,The Standard Belt in Black,73.6
INF-TYS-FIL-2026,Taylor Stitch,Knits,The Fillmore Hoodie in Coal Terry,82.6
INF-TYS-LON-2026,Taylor Stitch,Outerwear,The Long Haul Jacket in Shale Cord,138.6
INF-TYS-LON-2026,Taylor Stitch,Outerwear,The Long Haul Jacket in Light Sage Cord,138.6
INF-TYS-ROU-2026,Taylor Stitch,Accessories,The Roughout Tote in Chocolate Suede,208.6
INF-TYS-DEM-2026,Taylor Stitch,Bottoms,The Democratic Brushed Back Jean in Collins Resin Wash Selvage Denim,99.0
INF-TYS-MOR-2026,Taylor Stitch,Bottoms,The Morse Pant in Smoked Olive Herringbone Twill,76.8
INF-TYS-DAN-2026,Taylor Stitch,Footwear,The Danner Ridge Boot in Painted Camo,282.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Blue Stripe Oxford,87.5
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Sunburn Stripe Oxford,62.5
INF-TYS-RUG-2026,Taylor Stitch,Knits,The Rugby Quarter Zip in Faded Navy,69.0
INF-TYS-RUG-2026,Taylor Stitch,Knits,The Rugby Shirt in Deep Sea Stripe,64.0
INF-TYS-RUG-2026,Taylor Stitch,Knits,The Rugby Shirt in Faded Brick Stripe,64.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Hawthorne in Sea Moss Floral,62.5
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Hawthorne in Dark Navy Floral,62.5
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Short Sleeve Hawthorne in Fig Floral,62.5
INF-TYS-CRA-2026,Taylor Stitch,Wovens,The Craftsman Shirt in Sky Shadow Plaid,64.0
INF-TYS-CRA-2026,Taylor Stitch,Wovens,The Craftsman Shirt in Brick Shadow Plaid,64.0
INF-TYS-APR-2026,Taylor Stitch,Bottoms,The Apres Trail Short in Light Sage Slub,64.4
INF-TYS-APR-2026,Taylor Stitch,Bottoms,The Apres Trail Short in Dried Earth Slub,64.4
INF-TYS-WOO-2026,Taylor Stitch,Accessories,The Wool Blanket in Bay Stripe,149.0
INF-TYS-LED-2026,Taylor Stitch,Wovens,The Ledge Shirt in Shale Twill,69.0
INF-TYS-LED-2026,Taylor Stitch,Wovens,The Ledge Shirt in Dusty Coral Twill,69.0
INF-TYS-ORG-2026,Taylor Stitch,Knits,The Organic Cotton Henley in Rinsed Indigo Stripe,49.0
INF-TYS-ORG-2026,Taylor Stitch,Knits,The Organic Cotton Henley in Washed Indigo,42.0
INF-TYS-DIV-2026,Taylor Stitch,Wovens,The Division Shirt in Indigo Twill,85.2
INF-TYS-DIV-2026,Taylor Stitch,Wovens,The Division Shirt in Birch,142.0
INF-TYS-DIV-2026,Taylor Stitch,Wovens,The Division Shirt in Washed Indigo,142.0
INF-TYS-BAN-2026,Taylor Stitch,Accessories,The Bandana in Indigo Fade,58.0
INF-TYS-ORG-2026,Taylor Stitch,Knits,The Organic Cotton Tee in Washed Indigo Stripe,25.0
INF-TYS-APR-2026,Taylor Stitch,Bottoms,The Apres Short in Organic Dark Blue Foundation Twill,52.8
INF-TYS-BRY-2026,Taylor Stitch,Knits,The Bryan Pullover Sweater in Blue Melange,84.0
INF-TYS-BRY-2026,Taylor Stitch,Knits,The Bryan Pullover Sweater in Flax Melange,84.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Sea Moss Plaid,64.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Russet Plaid,64.0
INF-TYS-HAR-2026,Taylor Stitch,Knits,The Harbor Sweater Jacket in Black Pine Heather,99.0
INF-TYS-RYD-2026,Taylor Stitch,Outerwear,The Ryder Jacket in Dark Navy Suede,698.0
INF-TYS-COT-2026,Taylor Stitch,Knits,The Cotton Hemp Crew in Faded Brick,44.0
INF-TYS-COT-2026,Taylor Stitch,Knits,The Cotton Hemp Hoodie in Faded Brick,68.6
INF-TYS-COT-2026,Taylor Stitch,Knits,The Cotton Hemp Crew in Asphalt,52.8
INF-TYS-COT-2026,Taylor Stitch,Knits,The Cotton Hemp Hoodie in Asphalt,49.0
INF-TYS-TRA-2026,Taylor Stitch,Outerwear,The Trail Fleece in Alpine Dusk,75.0
INF-TYS-SCR-2026,Taylor Stitch,Bottoms,The Scramble Pant in Boulder,96.6
INF-TYS-ORG-2026,Taylor Stitch,Knits,The Organic Cotton Tee in Trail Buddies,30.0
INF-TYS-RUG-2026,Taylor Stitch,Knits,The Rugby Shirt in Navy Stripe,64.0
INF-TYS-LED-2026,Taylor Stitch,Wovens,The Ledge Shirt in Sunrise Plaid,65.0
INF-TYS-OWE-2026,Taylor Stitch,Outerwear,The Owens Parka in Moonlight Gore-Tex,280.0
INF-TYS-ORG-2026,Taylor Stitch,Knits,The Organic Cotton Tee in Faded Brick,22.5
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Deep Sea Chambray,64.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Faded Brick Chambray,64.0
INF-TYS-OJA-2026,Taylor Stitch,Outerwear,The Ojai Jacket in Blackwatch Plaid Diamond Quilt,114.0
INF-TYS-HOR-2026,Taylor Stitch,Knits,The Horizon Shawl Pullover in Coal Heather,69.0
INF-TYS-WAF-2026,Taylor Stitch,Accessories,The Waffle Sock in Asphalt,14.0
INF-TYS-WAF-2026,Taylor Stitch,Accessories,The Waffle Sock in Deep Sea,14.0
INF-TYS-WAF-2026,Taylor Stitch,Accessories,The Waffle Beanie in Camel Merino,54.4
INF-TYS-LIN-2026,Taylor Stitch,Wovens,The Lined Maritime Shirt Jacket in Coal,118.8
INF-TYS-RUG-2026,Taylor Stitch,Knits,The Rugby Tee in Faded Brick,30.0
INF-TYS-RUG-2026,Taylor Stitch,Knits,The Rugby Tee in Smoked Olive,30.0
INF-TYS-SHO-2026,Taylor Stitch,Outerwear,The Shop Shirt in Sawyer Wash Selvage Denim,106.8
INF-TYS-UTI-2026,Taylor Stitch,Wovens,The Utility Shirt in Washed Indigo Herringbone,94.5
INF-TYS-UTI-2026,Taylor Stitch,Wovens,The Utility Shirt in Rinsed Indigo Stripe,67.5
INF-TYS-WEE-2026,Taylor Stitch,Knits,The Weekend Jacket in Charcoal Birdseye Wool,99.0
INF-TYS-LOD-2026,Taylor Stitch,Knits,The Lodge Sweater in Charcoal,108.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Ash Heather Double Cloth,89.6
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Oat Heather Double Cloth,64.0
INF-TYS-MOR-2026,Taylor Stitch,Bottoms,The Morse Pant in Bleached Indigo Herringbone,96.6
INF-TYS-MOR-2026,Taylor Stitch,Bottoms,The Morse Pant in Rinsed Indigo Stripe,82.8
INF-TYS-RIB-2026,Taylor Stitch,Accessories,The Rib Sock in Ash Melange,14.0
INF-TYS-RIB-2026,Taylor Stitch,Accessories,The Rib Sock in Blue Melange,10.0
INF-TYS-CRA-2026,Taylor Stitch,Knits,The Crawford Sweater in Ash Twist,178.0
INF-TYS-CAM-2026,Taylor Stitch,Bottoms,The Camp Pant in Light Khaki Chipped Canvas,69.0
INF-TYS-WOR-2026,Taylor Stitch,Outerwear,The Workhorse Utility Jacket in Light Khaki Chipped Canvas,119.0
INF-TYS-LED-2026,Taylor Stitch,Wovens,The Ledge Shirt in Redwood Plaid,69.0
INF-TYS-LED-2026,Taylor Stitch,Wovens,The Ledge Shirt in Faded Blue Plaid,69.0
INF-TYS-NOM-2026,Taylor Stitch,Outerwear,The Nomad Hoodie in Burgundy Sherpa,84.0
INF-TYS-TAS-2026,Taylor Stitch,Outerwear,The Task Jacket in Waxed Navy,174.0
INF-TYS-TAS-2026,Taylor Stitch,Outerwear,The Task Jacket in Waxed Khaki and Olive Patchwork,174.0
INF-TYS-LIN-2026,Taylor Stitch,Outerwear,The Lined Longshore Jacket in Harvest Tan Waxed Canvas,174.0
INF-TYS-FOR-2026,Taylor Stitch,Outerwear,The Forester Jacket in Ash Plaid,164.0
INF-TYS-BOM-2026,Taylor Stitch,Outerwear,The Bomber Jacket in Charcoal Wool,198.4
INF-TYS-MAR-2026,Taylor Stitch,Outerwear,The Mariner Coat in Army Melton Wool,448.0
INF-TYS-LIN-2026,Taylor Stitch,Outerwear,The Lined Utility Shirt in Oat Donegal,168.0
INF-TYS-WRI-2026,Taylor Stitch,Outerwear,The Wright Jacket in Camel Shearling Leather,998.0
INF-TYS-OJA-2026,Taylor Stitch,Outerwear,The Ojai Jacket in Ash Guncheck Wool,173.6
INF-TYS-SEA-2026,Taylor Stitch,Knits,The Seawall Hand-Knit Sweater in Navy Kilim,498.0
INF-TYS-WES-2026,Taylor Stitch,Outerwear,The Western Shirt Jacket in Dark Khaki Corduroy,131.6
INF-TYS-WES-2026,Taylor Stitch,Outerwear,The Western Shirt Jacket in Soil Corduroy,131.6
INF-TYS-MAR-2026,Taylor Stitch,Outerwear,The Mariner Coat in Port Plaid Wool,268.8
INF-TYS-MAR-2026,Taylor Stitch,Outerwear,The Mariner Coat in Tarnished Copper Wool,313.6
INF-TYS-HAM-2026,Taylor Stitch,Accessories,The Hammered Cuff in Silver,110.0
INF-TYS-HAM-2026,Taylor Stitch,Accessories,The Hammered Cuff in Brass,80.0
INF-TYS-JAM-2026,Taylor Stitch,Outerwear,The James Jacket in Vintage Tan Suede,349.0
INF-TYS-CRE-2026,Taylor Stitch,Accessories,The Crew Sock in Rain Drop Camo,12.5
INF-TYS-CRE-2026,Taylor Stitch,Accessories,The Crew Sock in Navy Kilim,12.5
INF-TYS-CRE-2026,Taylor Stitch,Accessories,The Crew Sock in Coal Jacquard,12.5
INF-TYS-WEE-2026,Taylor Stitch,Accessories,The Weekender Duffle in Chocolate Roughout,383.6
INF-TYS-DEC-2026,Taylor Stitch,Outerwear,The Deck Jacket in Dark Navy Dry Wax,208.6
INF-TYS-CLU-2026,Taylor Stitch,Outerwear,The Clutch Jacket in Soil Waxed Canvas,208.8
INF-TYS-DEM-2026,Taylor Stitch,Bottoms,The Democratic Jean in Black 1-Year Wash Selvage Denim,94.0
INF-TYS-RAN-2026,Taylor Stitch,Footwear,The Ranch Boot in Whiskey Cordovan,638.4
INF-TYS-VAL-2026,Taylor Stitch,Accessories,The Valet Tray in Walnut and Brass,98.0
INF-TYS-EVA-2026,Taylor Stitch,Knits,The Evans Crew in Oat Birdseye Wool,103.6
INF-TYS-EVA-2026,Taylor Stitch,Knits,The Evans Crew in Charcoal Birdseye Wool,98.4
INF-TYS-LIN-2026,Taylor Stitch,Bottoms,The Lined Chore Pant in Navy Chipped Canvas,110.6
INF-TYS-COT-2026,Taylor Stitch,Knits,The Cotton Hemp Long Sleeve Tee in Burgundy,30.0
INF-TYS-COT-2026,Taylor Stitch,Knits,The Cotton Hemp Tee in Soil,28.0
INF-TYS-BAL-2026,Taylor Stitch,Accessories,The Ball Cap in Tobacco Canvas,26.6
INF-TYS-BAL-2026,Taylor Stitch,Accessories,The Ball Cap in Dark Khaki Waxed Canvas,38.4
INF-TYS-BAL-2026,Taylor Stitch,Accessories,The Ball Cap in Soil Waxed Canvas,38.4
INF-TYS-MIL-2026,Taylor Stitch,Outerwear,The Miller Shirt Jacket in Burgundy,109.0
INF-TYS-MIL-2026,Taylor Stitch,Outerwear,The Miller Shirt Jacket in Conifer,109.0
INF-TYS-RIB-2026,Taylor Stitch,Accessories,The Ribbed Sock in Navy,14.0
INF-TYS-RIB-2026,Taylor Stitch,Accessories,The Ribbed Sock in Natural,10.0
INF-TYS-RIB-2026,Taylor Stitch,Accessories,The Ribbed Sock in Grey,14.0
INF-TYS-LED-2026,Taylor Stitch,Wovens,The Ledge Shirt in Tarnished Brass Plaid,69.0
INF-TYS-LED-2026,Taylor Stitch,Wovens,The Ledge Shirt in Cardinal,96.6
INF-TYS-NOM-2026,Taylor Stitch,Knits,The Nomad Pullover in Charcoal Heather Sherpa,84.0
INF-TYS-TRA-2026,Taylor Stitch,Bottoms,The Trail Pant in Light Khaki Bedford Cord,96.6
INF-TYS-TRA-2026,Taylor Stitch,Bottoms,The Trail Pant in Dark Navy Bedford Cord,96.6
INF-TYS-SAD-2026,Taylor Stitch,Wovens,The Saddler Shirt in Light Khaki Twill,64.0
INF-TYS-CON-2026,Taylor Stitch,Wovens,The Connor Shirt in Burgundy Cord,96.6
INF-TYS-CON-2026,Taylor Stitch,Wovens,The Connor Shirt in Camel Cord,82.8
INF-TYS-UTI-2026,Taylor Stitch,Wovens,The Utility Shirt in Tarnished Brass Herringbone,94.5
INF-TYS-MER-2026,Taylor Stitch,Accessories,The Merino Boxer in Heathered Grey,29.0
INF-TYS-CHO-2026,Taylor Stitch,Bottoms,The Chore Pant in Ash Boss Duck,89.5
INF-TYS-CHO-2026,Taylor Stitch,Pants,The Chore Pant in Dark Olive Boss Duck,89.6
INF-TYS-FLI-2026,Taylor Stitch,Outerwear,The Flint Jacket in Blackwatch EverWax,248.0
INF-TYS-TIM-2026,Taylor Stitch,Outerwear,The Timberline Jacket in Greystone Fleece,99.0
INF-TYS-TIM-2026,Taylor Stitch,Outerwear,The Timberline Jacket in Dark Spruce Plaid,99.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Rinsed Indigo Oxford,132.0
INF-TYS-WOR-2026,Taylor Stitch,Outerwear,The Workhorse Jacket in Stone Boss Duck,159.6
INF-TYS-SHE-2026,Taylor Stitch,Outerwear,The Sheffield Sportcoat in Dark Chestnut Moleskin,164.0
INF-TYS-RAN-2026,Taylor Stitch,Footwear,The Ranch Boot in Golden Brown Waxed Suede,174.0
INF-TYS-RAN-2026,Taylor Stitch,Outerwear,The Ranger Shirt in Sable Heather Blanket Stripe Wool,159.6
INF-TYS-RIB-2026,Taylor Stitch,Accessories,The Rib Beanie in Dark Spruce,58.0
INF-TYS-RIB-2026,Taylor Stitch,Accessories,The Rib Beanie in Oat Heather,40.6
INF-TYS-LON-2026,Taylor Stitch,Outerwear,The Longshore Jacket in Aged Penny Chipped Canvas,131.6
INF-TYS-RIB-2026,Taylor Stitch,Accessories,The Rib Scarf in Dark Spruce,108.0
INF-TYS-RIB-2026,Taylor Stitch,Accessories,The Rib Scarf in Oat Heather,75.6
INF-TYS-ORR-2026,Taylor Stitch,Accessories,The Orr Beanie in Marled Indigo,58.0
INF-TYS-ORR-2026,Taylor Stitch,Accessories,The Orr Beanie in Marled Coal,58.0
INF-TYS-MAR-2026,Taylor Stitch,Wovens,The Maritime Shirt Jacket in Dried Pine Plaid,112.8
INF-TYS-MAR-2026,Taylor Stitch,Wovens,The Maritime Shirt Jacket in Dark Navy Wool,131.6
INF-TYS-ORG-2026,Taylor Stitch,Knits,The Organic Cotton Tee in Old Gold,27.0
INF-TYS-ORG-2026,Taylor Stitch,Knits,The Organic Cotton Waffle Henley in Faded Black,50.4
INF-TYS-FRE-2026,Taylor Stitch,Outerwear,The Fremont Jacket in Black 3-Month Wash Selvage Denim,114.0
INF-TYS-DEM-2026,Taylor Stitch,Bottoms,The Democratic All Day Pant in Light Khaki Broken Twill,69.0
INF-TYS-DEM-2026,Taylor Stitch,Bottoms,The Democratic All Day Pant in Silt Broken Twill,69.0
INF-TYS-SLI-2026,Taylor Stitch,Bottoms,The Slim All Day Pant in Light Khaki Broken Twill,69.0
INF-TYS-SLI-2026,Taylor Stitch,Bottoms,The Slim All Day Pant in Silt Broken Twill,69.0
INF-TYS-CAL-2026,Taylor Stitch,Wovens,The California in Tarnished Brass Plaid,76.8
INF-TYS-CAR-2026,Taylor Stitch,Outerwear,The Carson Jacket in Light Khaki Fleece,148.8
INF-TYS-BOM-2026,Taylor Stitch,Outerwear,The Bomber Jacket in Tarnished Copper Moleskin,138.6
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Smoke Oxford,128.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Burgundy Oxford,64.0
INF-TYS-POI-2026,Taylor Stitch,Wovens,The Point Shirt in Cypress Sashiko,135.0
INF-TYS-POI-2026,Taylor Stitch,Wovens,The Point Shirt in Natural Sashiko,94.5
INF-TYS-GIB-2026,Taylor Stitch,Outerwear,The Gibson Jacket in Heathered Oat Nep Herringbone,208.6
INF-TYS-PAT-2026,Taylor Stitch,Outerwear,The Patchwork Overshirt in Timber Tweed,278.0
INF-TYS-ORR-2026,Taylor Stitch,Knits,The Orr Sweater in Marled Coal Merino,258.0
INF-TYS-HEA-2026,Taylor Stitch,Knits,The Heavy Bag Tee in Cardinal,35.0
INF-TYS-EDD-2026,Taylor Stitch,Knits,The Eddy Cardigan in Ash Herringbone Merino,131.6
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Burgundy University Stripe Oxford,62.5
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Greystone University Stripe Oxford,62.5
INF-TYS-EXP-2026,Taylor Stitch,Outerwear,The Explorer Jacket in Vintage Arid Camo Dry Wax,229.6
INF-TYS-HEA-2026,Taylor Stitch,Accessories,The Headland Beanie in Warm Grey,33.6
INF-TYS-HEA-2026,Taylor Stitch,Accessories,The Headland Beanie in Dark Navy,33.6
INF-TYS-QUI-2026,Taylor Stitch,Bottoms,The Quilted Jersey Pant in Midnight Heather,118.0
INF-TYS-SAD-2026,Taylor Stitch,Wovens,The Saddler Shirt in Teak Plaid Cord,96.6
INF-TYS-SAD-2026,Taylor Stitch,Wovens,The Saddler Shirt in Dark Roast Plaid Cord,138.0
INF-TYS-SHO-2026,Taylor Stitch,Wovens,The Shop Shirt in Cedar Boss Duck,117.6
INF-TYS-MAR-2026,Taylor Stitch,Accessories,The Market Tote in Cedar Boss Duck,68.6
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Blue Chambray,64.0
INF-TYS-VEN-2026,Taylor Stitch,Outerwear,The Venture Jacket in Painted Camo Waxed Canvas,149.0
INF-TYS-ORG-2026,Taylor Stitch,Knits,The Organic Cotton Tee in Coastal Trail,25.0
INF-TYS-JAC-2026,Taylor Stitch,Wovens,The Jack in Rinsed Indigo Waffle,138.0
INF-TYS-MAR-2026,Taylor Stitch,Wovens,The Maritime Shirt Jacket in Black Cherry Moleskin,112.8
INF-TYS-MAR-2026,Taylor Stitch,Wovens,The Maritime Shirt Jacket in Dark Navy Moleskin,131.6
INF-TYS-CAM-2026,Taylor Stitch,Accessories,The Camp Sock in Soil Marl,20.0
INF-TYS-CAM-2026,Taylor Stitch,Accessories,The Camp Sock in Dark Navy Marl,20.0
INF-TYS-LED-2026,Taylor Stitch,Wovens,The Ledge Shirt in Blue Sky Plaid,96.6
INF-TYS-ABL-2026,Taylor Stitch,Outerwear,The Able Jacket in Faded Black Quilted Nylon,138.6
